Genre,Artist,Song Name,Lyrics
Blues,Stevie Ray Vaughan,House Is Rockin’,Yeah - The house is a rockin' don't bother knockin' Yeah - The house is a rockin' don't bother come on in Kick off your shoes start losin' the blues This old house ain't got nothin' to lose Seen it all for years start spreadin' the news We got room on the floor come on baby shake sumpin' loose Well - The house is a rockin' don't bother knockin' Yeah - The house is a rockin' don't bother knockin' Yeah - The house is a rockin' don't bother come on in Well - The house is a rockin' don't bother knockin' Yeah - The house is a rockin' don't bother knockin' Yeah - The house is a rockin' don't bother come on in Walkin' up the street you can hear the sound Of some bad honky tonkers really layin' it down They've seen it all for years and got nothin' to lose So get down on the floor shimmy 'til you shake sumpin' loose Well - The house is a rockin' don't bother knockin' Yeah - The house is a rockin' don't bother knockin' Yeah - The house is a rockin' don't bother come on in I said the house is a rockin' don't bother come on inYou might also likeEmbed
Blues,Stevie Ray Vaughan,Voodoo Child (Slight Return),"Well, I'm standing next to a mountain, chop it down with the edge of my hand Pick up all the pieces, make an island, might even raise a little sand 'Cause I'm a voodoo chile, Lord knows I'm a voodoo chile I didn't mean to take up all your sweet time Give it right back to you one of these days I didn't mean to take up all your sweet time Give it right back to you the rest of my days I won't see you again in this world, see you in the next one Don't be late, don't be late 'Cause I'm a voodoo chile yeah, Lord knows I'm a voodoo chileYou might also likeEmbed"
Country,Johnny Cash,Folsom Prison Blues,"I hear the train a-comin', it's rolling 'round the bend And I ain't seen the sunshine since I don't know when I'm stuck in Folsom prison, and time keeps draggin' on But that train keeps a-rollin' on down to San Antone When I was just a baby, my mama told me, ""Son Always be a good boy, don't ever play with guns"" But I shot a man in Reno just to watch him die When I hear that whistle blowin', I hang my head and cry I bet there's rich folks eatin' in a fancy dining car They're probably drinkin' coffee and smoking big cigars Well, I know I had it coming, I know I can't be free But those people keep a-movin', and that's what tortures me Well, if they freed me from this prison, if that railroad train was mine I bet I'd move it on a little farther down the line Far from Folsom prison, that's where I want to stay And I'd let that lonesome whistle blow my blues awayYou might also like"
Country,Johnny Cash,God’s Gonna Cut You Down,"You can run on for a long time Run on for a long time Run on for a long time Sooner or later, God'll cut you down Sooner or later, God'll cut you down Go tell that long-tongue liar Go and tell that midnight rider Tell the rambler, the gambler, the back-biter Tell 'em that God's gonna cut 'em down Tell 'em that God's gonna cut 'em down Well, my goodness gracious, let me tell you the news My head's been wet with the midnight dew I've been down on bended knee, talkin' to the man from Galilee He spoke to me in the voice so sweet I thought I heard the shuffle of angels' feet He called my name and my heart stood still When he said, ""John, go do My will!"" Go tell that long-tongue liar Go and tell that midnight rider Tell the rambler, the gambler, the back-biter Tell 'em that God's gonna cut 'em down Tell 'em that God's gonna cut 'em down You might also like You can run on for a long time Run on for a long time Run on for a long time Sooner or later, God'll cut you down Sooner or later, God'll cut you down Well, you may throw your rock, and hide your hand Workin' in the dark against your fellow man But as sure as God made black and white What's done in the dark will be brought to the light You can run on for a long time Run on for a long time Run on for a long time Sooner or later, God'll cut you down Sooner or later, God'll cut you down Go tell that long-tongue liar Go and tell that midnight rider Tell the rambler, the gambler, the back-biter Tell 'em that God's gonna cut you down Tell 'em that God's gonna cut you down Tell 'em that God's gonna cut you down"
Country,Johnny Cash,I Walk The Line,"I keep a close watch on this heart of mine I keep my eyes wide open all the time I keep the ends out for the tie that binds Because you're mine, I walk the line I find it very, very easy to be true I find myself alone when each day's through Yes, I'll admit that I'm a fool for you Because you're mine, I walk the line As sure as night is dark and day is light I keep you on my mind both day and night And happiness I've known proves that it's right Because you're mine, I walk the line You've got a way to keep me on your side You give me cause for love that I can't hide For you, I know I'd even try to turn the tide Because you're mine, I walk the line I keep a close watch on this heart of mine I keep my eyes wide open all the time I keep the ends out for the tie that binds Because you're mine, I walk the lineYou might also like"
Country,Johnny Cash,Ain’t No Grave (Gonna Hold This Body Down),"There ain't no grave Can hold my body down There ain't no grave Can hold my body down When I hear that trumpet sound I'm going to rise right out of the ground Ain't no grave Can hold my body down Well, look way down the river And what do you think I see I see a band of angels And they're coming after me Ain't no grave Can hold my body down There ain't no grave Can hold my body down Well, look down yonder, Gabriel Put your feet on the land and sea But Gabriel, don't you blow your trumpet Until you hear from me You might also like There ain't no grave Can hold my body down Ain't no grave Can hold my body down Well meet me, Jesus, meet me Meet me in the middle of the air And if these wings don't fail me I will meet you anywhere Ain't no grave Can hold my body down There ain't no grave Can hold my body down Well meet me, Mother and Father Meet me down the river road And Mama, you know that I'll be there When I check in my load Ain't no grave Can hold my body down There ain't no grave Can hold my body down There ain't no grave Can hold my body down"
Country,Johnny Cash,I’ve Been Everywhere,"I was totin' my pack along the dusty Winnemucca road When along came a semi with a high an' canvas covered load ""If you're goin' to Winnemucca, Mack, with me you can ride"" And so I climbed into the cab and then I settled down inside He asked me if I'd seen a road with so much dust and sand And I said, ""Listen, I've traveled every road in this here land"" I've been everywhere, man I've been everywhere, man Crossed the desert's bare, man I've breathed the mountain air, man Of travel I've a-had my share, man I've been everywhere I've been to Reno, Chicago, Fargo, Minnesota Buffalo, Toronto, Winslow, Sarasota Wichita, Tulsa, Ottawa, Oklahoma Tampa, Panama, Mattawa, La Paloma Bangor, Baltimore, Salvador, Amarillo Tocopilla, Barranquilla, and Padilla, I'm a killer I've been everywhere, man I've been everywhere, man Crossed the desert's bare, man I've breathed the mountain air, man Of travel I've a-had my share, man I've been everywhere You might also like I've been to Boston, Charleston, Dayton, Louisiana Washington, Houston, Kingston, Texarkana Monterey, Faraday, Santa Fe, Tallapoosa Glen Rock, Black Rock, Little Rock, Oskaloosa Tennessee, Tennessee, Chicopee, Spirit Lake Grand Lake, Devil's Lake, Crater Lake, for Pete's sake I've been everywhere, man I've been everywhere, man Crossed the desert's bare, man I've breathed the mountain air, man Of travel I've a-had my share, man I've been everywhere I've been to Louisville, Nashville, Knoxville, Ombabika Schefferville, Jacksonville, Waterville, Costa Rica Pittsfield, Springfield, Bakersfield, Shreveport Hackensack, Cadillac, Fond du Lac, Davenport Idaho, Jellico, Argentina, Diamantina Pasadena, Catalina, see what I mean-a? I've been everywhere, man I've been everywhere, man Crossed the desert's bare, man I've breathed the mountain air, man Of travel I've a-had my share, man I've been everywhere I've been to Pittsburgh, Parkersburg, Gravelbourg, Colorado Ellensburg, Rexburg, Vicksburg, El Dorado Larimore, Admore, Haverstraw, Chatanika Chaska, Nebraska, Alaska, Opelaka Baraboo, Waterloo, Kalamazoo, Kansas City Sioux City, Cedar City, Dodge City, what a pity I've been everywhere, man I've been everywhere, man Crossed the desert's bare, man I've breathed the mountain air, man Of travel I've a-had my share, man I've been everywhere I've been everywhere"
Country,Johnny Cash,Ring of Fire,"Love is a burning thing And it makes a fiery ring Bound by wild desire I fell into a ring of fire I fell into a burning ring of fire I went down, down, down And the flames went higher And it burns, burns, burns The ring of fire The ring of fire I fell into a burning ring of fire I went down, down, down And the flames went higher And it burns, burns, burns The ring of fire The ring of fire The taste of love is sweet When hearts like ours meet I fell for you like a child Oh, but the fire went wild You might also like I fell into a burning ring of fire I went down, down, down And the flames went higher And it burns, burns, burns The ring of fire The ring of fire I fell into a burning ring of fire I went down, down, down And the flames went higher And it burns, burns, burns The ring of fire The ring of fire And it burns, burns, burns The ring of fire The ring of fire The ring of fire The ring of fire The ring of fire The ring..."
Country,Johnny Cash,Big River,"Now I taught the weeping willow how to cry And I showed the clouds how to cover up a clear blue sky And the tears that I cried for that woman are gonna flood you, big river And I'm gonna sit right here until I die I met her accidentally in St. Paul, Minnesota And it tore me up every time I heard her drawl, Southern drawl Then I heard my dream went back downstream, cavorting in Davenport And I followed you, big river, when you called Then you took me to St. Louis later on down the river A freighter said she's been here, but she's gone, boy, she's gone I found her trail in Memphis, but she just walked up the bluff She raised a few eyebrows and then she went on down alone Now, won't you batter down by Baton Rouge, River Queen, roll it on Take that woman on down to New Orleans, New Orleans Go on, I've had enough, dump my blues down in the Gulf She loves you, big river, more than me You might also like Now I taught the weeping willow how to cry, cry, cry And I showed the clouds how to cover up a clear blue sky And the tears that I cried for that woman are gonna flood you, big river And I'm gonna sit right here until I die"
Country,Johnny Cash,Hurt,I hurt myself today To see if I still feel I focus on the pain The only thing that's real The needle tears a hole The old familiar sting Try to kill it all away But I remember everything What have I become My sweetest friend? Everyone I know Goes away in the end And you could have it all My empire of dirt I will let you down I will make you hurt I wear this crown of thorns Upon my liar's chair Full of broken thoughts I cannot repair Beneath the stains of time The feelings disappear You are someone else I am still right here You might also like What have I become My sweetest friend? Everyone I know Goes away in the end And you could have it all My empire of dirt I will let you down I will make you hurt If I could start again A million miles away I would keep myself I would find a way
Country,Johnny Cash,The Long Black Veil,"Ten years ago on a cold dark night Someone was killed 'neath the town hall light There were few at the scene, but they all agreed That the slayer who ran looked a lot like me She walks these hills in a long black veil She visits my grave when the night winds wail Nobody knows, nobody sees Nobody knows but me The Judge said, ""Son, what is your alibi? If you were somewhere else, you won't have to die"" I spoke not a word, though it meant my life I'd been in the arms of my best friend's wife Now the scaffold seemed high, and eternity was near She stood in the crowd, but she shed not a tear But some times at night when the cold wind calls She comes to my grave and she moans o'er my bones She walks these hills in a long black veil She visits my grave when the night winds wail Nobody knows, nobody sees Nobody knows but me You might also like Nobody knows, nobody sees Nobody knows but me"
Country,Johnny Cash,Cocaine Blues (At Folsom Prison),"Early one morning, while making the rounds I took a shot of cocaine, and I shot my woman down I went right home, and I went to bed I stuck that loving .44 beneath my head Got up next morning, and I grabbed that gun Took a shot of cocaine, and away I run Made a good run, but I run too slow They overtook me down in Juarez, Mexico Laid in the hot joints, taking the pills In walked the Sheriff from Jericho Hill He said, ""Willy Lee, your name is not Jack Brown You're the dirty hack that shot your woman down"" ""Yes, oh yes, my name is Willy Lee If you've got a warrant, just a-read it to me Shot her down because she made me slow I thought I was her daddy, but she had five more"" When I was arrested I was dressed in black They put me on a train, and they took me back Had no friend for to go my bail They slapped my dried up carcass in that county jail Early next morning, 'bout a half past nine I spied a Sheriff coming down the line Hocked and he coughed as he cleared his throat He said, ""Come on you dirty hack into that district court"" You might also like Into the courtroom, my trial began Where I was handled by twelve honest men Just before the jury started out I saw that little judge commence to look about In about five minutes, in walked a man Holding the verdict in his right hand The verdict read, ""In the first degree..."" I hollered, ""Lordy, Lordy, have mercy on me"" The judge, he smiled as he picked up his pen Ninety-nine years in the Folsom Pen Ninety-nine years underneath that ground I can't forget the day I shot that bad bitch down Come all, you've got to listen unto me Lay off that whiskey, and let that cocaine be ""These men have receptions Matlock A50632, and Batshelter A39879 They have receptions"" Is that gonna be on the album? Yeah I doubt that"
Country,Johnny Cash,I Won’t Back Down,"Well, I won't back down No, I won't back down You can stand me up at the gates of hell But I won't back down Gonna stand my ground, won't be turned around And I'll keep this world from dragging me down Gonna stand my ground, and I won't back down Hey baby, there ain't no easy way out Hey, I will stand my ground, and I won't back down Well, I know what's right, I got just one life In a world that keeps on pushing me around But I stand my ground, and I won't back down Hey baby, there ain't no easy way out Hey, I will stand my ground, and I won't back down No, I won't back downYou might also likeEmbed"
Country,Johnny Cash,Wayfaring Stranger,"I'm just a poor wayfaring stranger Travelling through this world below There's no sickness, no toil, nor danger In that bright land to which I go I'm going there to see my Father And all my loved ones who've gone on I'm just going over Jordan I'm just going over home I know dark clouds will gather around me I know my way is hard and steep But beauteous fields arise before me Where God's redeemed, their vigils keep I'm going there to see my Mother She said she'd meet me when I come So, I'm just going over Jordan I'm just going over home I'm just going over Jordan I'm just going over homeYou might also like"
Country,Johnny Cash,Ghost Riders in the Sky,"An old cowboy went ridin' out one dark and windy day Upon a ridge he rested as he went along his way When all at once a mighty herd of red-eyed cows he saw Plowin' through the ragged skies, and up a cloudy draw Their brands were still on fire and their hooves were made of steel Their horns were black and shiny, and their hot breath he could feel A bolt of fear went through him as they thundered through the sky For he saw the riders coming hard, and he heard their mournful cry Yippie-yi-oh, yippie-yi-aie! Ghost riders in the sky Their faces gaunt, their eyes were blurred, their shirts all soaked with sweat He's ridin' hard to catch that herd, but he ain't caught 'em yet 'Cause they've got to ride forever on that range up in the sky On horses snortin' fire, as they ride on, hear their cry As the riders loped on by him, he heard one call his name ""If you want to save your soul from Hell, a-ridin' on our range Then cowboy, change your ways today, or with us you will ride Tryin' to catch the Devil's herd, across these endless skies"" You might also like Yippie-yi-oh, yippie-yi-aie! Ghost riders in the sky Ghost riders in the sky Ghost riders in the sky"
Country,Johnny Cash,Man in Black,"Well, you wonder why I always dress in black Why you never see bright colors on my back And why does my appearance seem to have a somber tone Well, there's a reason for the things that I have on I wear the black for the poor and the beaten down Living in the hopeless, hungry side of town I wear it for the prisoner who has long paid for his crime But is there because he's a victim of the time I wear the black for those who've never read Or listened to the words that Jesus said About the road to happiness through love and charity Why, you'd think He's talking straight to you and me Well, we're doing mighty fine, I do suppose In our streak-of-lightning cars and fancy clothes But just so we're reminded of the ones who are held back Up front there ought to be a man in black I wear it for the sick and lonely old For the reckless ones whose bad trip left them cold I wear the black in mourning for the lives that could have been Each week we lose a hundred fine young men And I wear it for the thousands who have died Believing that the Lord was on their side I wear it for another hundred-thousand who have died Believing that we all were on their side Well, there's things that never will be right, I know And things need changing everywhere you go But 'til we start to make a move to make a few things right You'll never see me wear a suit of white Ah, I'd love to wear a rainbow every day And tell the world that everything's okay But I'll try to carry off a little darkness on my back Until things are brighter, I'm the Man In BlackYou might also like"
Country,Johnny Cash,Cry! Cry! Cry!,"Everybody knows where you go when the sun goes down I think you only live to see the lights of town I wasted my time when I would try, try, try 'Cause when the lights have lost their glow, you'll cry, cry, cry Soon your sugar daddies will all be gone You'll wake up some cold day and find you're alone You'll call for me, but I'm gonna tell you, ""Bye, bye, bye"" When I turn around and walk away, you'll cry, cry, cry You're gonna cry, cry, cry, and you'll cry alone When everyone's forgotten, and you're left on your own You're gonna cry, cry, cry I lie awake at night to wait 'til you come in You stay a little while and then you're gone again Every question that I ask, I get a lie, lie, lie For every lie you tell, you're gonna cry, cry, cry When your fickle love gets old, no one will care for you Then you'll come back to me for a little love that's true I'll tell you no, and then you'll ask me, ""Why, why, why?"" When I remind you of all of this, you'll cry, cry, cry You might also like You're gonna cry, cry, cry, and you'll want me then It'll hurt when you think of the fool you've been You're gonna cry, cry, cry"
Country,Johnny Cash,One,"Is it getting better Or do you feel the same? Will it make it easier on you, now You got someone to blame? You said one love, one life When it's one need in the night One love, we get to share it It leaves you, baby, if you don't care for it Did I disappoint you Or leave a bad taste in your mouth? You act like you never had love And you want me to go without Well, it's too late tonight To drag the past out into the light We're one, but we're not the same We get to carry each other, carry each other One Have you come here for forgiveness? Have you come to raise the dead? Have you come here to play Jesus To the lepers in your head? You might also like Did I ask too much? More than a lot You gave me nothing, now it's all I got We're one, but we're not the same Well, we hurt each other, and we're doing it again You say love is a temple, love the higher law Love is a temple, love the higher law You ask me to enter, but then you make me crawl And I can't be holding on to what you've got When all you've got is hurt One love, one blood One life, you've got to do what you should One life with each other Sisters, brothers One life, but we're not the same We get to carry each other, carry each other One One"
Country,Johnny Cash,I Still Miss Someone,"At my door the leaves are falling A cold wild wind will come Sweethearts walk by together And I still miss someone I go out on a party And look for a little fun But I find a darkened corner Because I still miss someone Oh, I never got over those blues eyes I see them every where I miss those arms that held me When all the love was there I wonder if she's sorry For leaving what we'd begun There's someone for me somewhere And I still miss someone I still miss someone Oh, I never got over those blue eyes I see them every where I miss those arms that held me When all the love was there I wonder if she's sorry For leaving what we'd begun There's someone for me somewhere And I still miss someone I still miss someoneYou might also likeEmbed"
Country,Johnny Cash,You Are My Sunshine,"The other night dear, as I lay sleeping I dreamed I held you in my arms When I awoke, dear, I was mistaken So I bowed my head and I cried You are my sunshine, my only sunshine You make me happy when skies are gray You'll never know, dear, how much I love you Please don't take my sunshine away I've always loved you and made you happy And nothing else could come between But now you've left me to love another You have shattered all of my dreams You are my sunshine, my only sunshine You make me happy when skies are gray You'll never know, dear, how much I love you Please don't take my sunshine away You might also like (Oh, that's how you get through the verse) *Laughter* It was a nice short version Do you wanna- uh, pick it up? I't's alright (It's good) (We got a short version) It might have that other verse on it in another take Well, I'll tell you what... Let's... uhm... Well, if I feel like my song's a song... *Laughter* It don't care... (There you go!) I don't care if it's short And I feel like my song's a song A pleasure! Two minutes... I've recorded songs two minutes (They were huge hits!) Have you got, uh, time on that?"
Country,Johnny Cash,A Boy Named Sue,"""I want you to, if you don't mind, Carl, I'd like you to stay out and help us on some songs, play the guitar."" ""I'd love to!"" ""One of the greatest guitar players as well as songwriters and singers in the business. Appreciate a little help on the guitar, all right?"" Well, my daddy left home when I was three And he didn't leave much to ma and me Just this old guitar and an empty bottle of booze Now, I don't blame him 'cause he run and hid But the meanest thing that he ever did Was before he left, he went and named me ""Sue"" Well, he must've thought that it was quite a joke And it got a lot of laughs from a lots of folks It seems I had to fight my whole life through Some gal would giggle and I'd get red And some guy'd laugh then I'd bust his head I tell ya, life ain't easy for a boy named ""Sue"" Well, I grew up quick and I grew up mean My fists got hard and my wits got keen Roamed from town to town to hide my shame But I made me a vow to the moon and stars I'd search the honky-tonks and bars And kill the man who gave me that awful name You might also like Well, it was Gatlinburg in mid-July And I just hit town and my throat was dry I thought I'd stop and have myself a brew At an old saloon on a street of mud There at a table, dealing stud Sat the dirty, mangy dog that named me ""Sue"" Well, I knew that snake was my own sweet dad From a worn-out picture that my mother'd had And I knew that scar on his cheek and his evil eye He was big and bent and gray and old And I looked at him and my blood ran cold And I said, ""My name is Sue! How do you do? Now you're going to die!"" Yeah, that's what I told him! Well, I hit him hard right between the eyes And he went down, but to my surprise He come up with a knife and cut off a piece of my ear But I busted a chair right across his teeth And we crashed through the wall and into the street Kicking and a-gouging in the mud and the blood and the beer I tell you, I've fought tougher men But I really can't remember when He kicked like a mule and he bit like a crocodile I heard him laugh and then I heard him cuss And he went for his gun and I pulled mine first He stood there lookin' at me and I saw him smile And he said, ""Son, this world is rough And if a man's gonna make it, he's gotta be tough And I knew I wouldn't be there to help you along So I give you that name and I said goodbye I knew you'd have to get tough or die And it's that name that helped to make you strong"" Yeah He said, ""Now you just fought one hell of a fight And I know you hate me, and you got the right To kill me now, and I wouldn't blame you if you do But you ought to thank me, before I die For the gravel in your guts and the spit in your eye Because I'm the son-of-a-bitch that named you Sue"" I got all choked up and I threw down my gun And I called him my pa, and he called me his son And I came away with a different point of view And I think about him, now and then Every time I try and every time I win And if I ever have a son, I think I'm gonna name him Bill or George! Anything but Sue! I still hate that name!"
Country,Johnny Cash,The Man Comes Around,"And I heard, as it were, the noise of thunder One of the four beasts saying, ""Come and see"" And I saw, and behold, a white horse There's a man going 'round taking names And he decides who to free and who to blame Everybody won't be treated all the same There'll be a golden ladder reaching down When the man comes around The hairs on your arm will stand up At the terror in each sip and in each sup Will you partake of that last offered cup? Or disappear into the potter's ground? When the man comes around Hear the trumpets, hear the pipers One hundred million angels singing Multitudes are marching to the big kettledrum Voices calling, voices crying Some are born and some are dying It's Alpha and Omega's kingdom come And the whirlwind is in the thorn tree The virgins are all trimming their wicks The whirlwind is in the thorn tree It's hard for thee to kick against the pricks You might also like 'Til Armageddon, no salaam, no shalom Then the father hen will call his chickens home The wise men will bow down before the throne And at his feet they'll cast their golden crowns When the man comes around Whoever is unjust, let him be unjust still Whoever is righteous, let him be righteous still Whoever is filthy, let him be filthy still Listen to the words long written down When the man comes around Hear the trumpets, hear the pipers One hundred million angels singing Multitudes are marching to the big kettledrum Voices calling, voices crying Some are born and some are dying It's Alpha and Omega's kingdom come And the whirlwind is in the thorn tree The virgins are all trimming their wicks The whirlwind is in the thorn tree It's hard for thee to kick against the pricks In measured hundredweight and penny pound When the man comes around And I heard a voice in the midst of the four beasts And I looked, and behold, a pale horse And his name, that sat on him, was Death And Hell followed with him"
Country,Dolly Parton,Just Because I’m a Woman,"I can see you're disappointed By the way you look at me And I'm sorry that I'm not The woman you thought I'd be Yes, I've made my mistakes But listen and understand My mistakes are no worse than yours Just because I'm a woman So when you look at me Don't feel sorry for yourself Just think of all the shame You might have brought somebody else Just let me tell you this Then we'll both know where we stand My mistakes are no worse than yours Just because I'm a woman Now a man will take a good girl And he'll ruin her reputation But when he wants to marry Well, that's a different situation You might also like He'll just walk off and leave her To do the best she can While he looks for an angel To wear his wedding band Now I know that I'm no angel If that's what you thought you'd found I was just the victim of A man that lets me down No, my mistakes are no worse than yours Just because I'm a woman"
Country,Dolly Parton,Berry Pie,"I'm gonna make him a berry pie I wanna be the apple of his eyes But I'm gonna make a berry pie Yoddle-diddy-a, yoddle-diddy-I Yoddle-liddy-yum-yum, my, oh my He's kinda cute, I'm kinda shy I'm gonna make him a berry pie Mama used to say to really please a man Put somethin' in a bowl or somethin' in a pan Make him somethin' tart, make him somethin' sweet To get to his heart, make somethin' good to eat I like to cook, and I love to bake Bread and cookiеs and pies and cake I'm convinced my mama was right So I'm gonna bakе him a berry pie Berry pie, a berry pie I'm gonna make him a berry pie I wanna be the apple of his eyes But I'm gonna make a berry pie Yoddle-diddy-a, yoddle-diddy-I Yoddle-liddy-yum-yum, my, oh my I wanna win him over, so why don't I Let my cookin' do the talkin' with a berry pie? You might also like A little bit of that A little bit of this A lotta, lotta sugar As sweet as his kiss I wanna impress him, so why don't I Just show him my love in a berry pie? Berry pie, a berry pie I'm gonna make him a berry pie He's the berries, so why don't I Get out the fixin's for a berry pie A berry pie, a berry pie I'm gonna make him a berry pie I wanna be the apple of his eyes So I'm gonna make him a berry pie E-ef, i-if, a berry pie I'm gonna make him a berry pie E-ef, i-if, a berry pie I'm gonna make him a berry pie Yoddle-diddy-a, yoddle-diddy-I Yoddle-liddy-yum-yum, my, oh my E-ef, i-if, a berry pie I'm gonna make him a berry pie Berry pie, berry pie I'm gonna make my special delight E-ef, i-if, a berry pie I'm gonna make him a berry pie Yoddle-diddy-a, yoddle-diddy-I Yoddle-liddy-yum-yum, my, oh my E-ef, i-if, e-ef, i-if I'm gonna make him a berry pieEmbed"
Country,Dolly Parton,I Will Always Love You,"If I should stay I would only be in your way So I'll go, but I know I'll think of you each step of the way And I will always love you I will always love you Bittersweet memories That's all I am taking with me Goodbye, please don't cry We both know that I'm not what you need But I will always love you I will always love you I hope life treats you kind And I hope that you have all That you ever dreamed of And I wish you joy and happiness But above all of this, I wish you love You might also like And I will always love you I will always love you I will always love you"
Country,Dolly Parton,From Here to the Moon and Back (2014),"I could tell you how long I will long for your touch How much and how far would I go to prove The depth and the breadth of my love for you? From here to the moon and back Who else in this world will love you like that? Love everlasting, I promise you that From here to the moon and back From here to the moon and back I want you to know you can always depend On promises made and love without end No need to wonder how faithful I'll be Now and on into eternity From here to the moon and back Who else in this world will love you like that? Forever and always, I'll be where you're at From here to the moon and back From here to the moon and back I would blow you a kiss from the star where I sat I would call out your name to echo through the vast Thank heaven for you and to God, tip my hat From here to the moon and back And I'll spend forever just proving that fact From here to the moon and backYou might also like"
Country,Dolly Parton,Here You Come Again,Here you come again Just when I'd begun to get myself together You waltz right in the door Just like you've done before And wrap my heart 'round your little finger Here you come again Just when I'm about to make it work without you You look into my eyes And lie those pretty lies And pretty soon I'm wondering' how I came to doubt you All you got to do is smile that smile And there go all my defenses Just leave it up to you and in a little while You're messing' up my mind and filling' up my senses Here you come again Looking' better than a body has a right to And shaking' me up so that all I really know Is here you come again And here I go You might also like All you got to do is smile that smile And there go all my defenses Just leave it up to you and in a little while You're messing' up my mind and filling' up my senses Here you come again Looking' better than a body has a right to And shaking' me up so That all I really know Is here you come again And here I go Here I go And here I go And here I go Here you come again And here I go Here I go And here I go Here I go
Country,Dolly Parton,Dumb Blonde,"Don't try to cry your way out of this Don't try to lie or I'll catch you in it Don't try to make me feel sorry for you Just because I'm blonde Don't think I'm dumb 'Cause this dumb blonde ain't nobody's fool When you left you thought I'd sit And you thought I'd wait And you thought I'd cry You called me a dumb blonde (Dumb blonde) Ah, but somehow I lived through it And you know if there's one thing this blonde has learned Blondes have more fun You flew too high up off the ground It's stormy weather and had to come back down But I've found new thread for my old spool Just because I'm blonde Don't think I'm dumb 'Cause this dumb blonde ain't nobody's fool When you left you thought I'd sit And you thought I'd wait And you thought I'd cry You called me a dumb blonde Ah, but somehow I lived through it And you know if there's one thing this blonde has learned Blondes have more fun You might also like You flew too high up off the ground It's stormy weather and had to come back down But I've found new thread for my old spool Just because I'm blonde Don't think I'm dumb 'Cause this dumb blonde ain't nobody's foolEmbed"
Country,Dolly Parton,Me and Little Andy,"Then I thought I heard somebody at my door a-knockin' I wondered who could be outside in such an awful storm Then I saw a little girl with a puppy in her arms Before I could say a word she said, ""my name is Sandy And this here is my puppy dog, its name is little Andy"" Standing in the bitter cold in just a ragged dress Then I asked her to come in and this is what she said ""Ain't ya got no gingerbread? Ain't ya got no candy? Ain't you got an extra bed for me and little Andy? Patty cake and bakersman, my mommy ran away again And we was all alone and didn't know what else to do I wonder if you'll let us stay with you?"" Giddy up trotty horse, going to the mill Can we stay all night? If you don't love us no one will I promise we won't cry London Bridge is falling down My daddy's drunk again in town And we was all alone and didn't what we could do We wondered if you'd let us stay with you? She was just a little girl, not more than six or seven But that night as they slept the angels took them both to heaven God knew little Andy would be lonesome with her gone Now Sandy and her puppy dog won't ever be alone You might also like""Ain't ya got no gingerbread? Ain't ya got no candy? Ain't you got an extra bed for me and little Andy?""Embed"
Country,Dolly Parton,Rockin’ Years,"I'll do everything I can to make you proud to be my man And I'll fulfill all your fantasies I guess we're promising a lot, but for now it's all we've got And I'll stand by you through our rocking years Rocking chairs, rocking babies, rock-a-bye, rock of ages Side by side we'll be together always And if you'll hold me tight when you love me That's all I'll ask of you And I'll stand by you through our rocking years I'll be your friend, I'll be your lover Until the end, there'll be no other And my heart has only room for one Yes, I'll always love you And I'll always be here for you And I'll stand by you through our rocking years You might also like Rocking chairs, rocking babies, rock-a-bye, rock of ages Side by side, we'll be together always And if you'll hold me tight when you love me That's all I'll ask of you And I'll stand by you through our rocking years Rocking chairs, rocking babies, rock-a-bye, rock of ages Side by side, we'll be together always And yes I'll always love you And I'll always be here for you And I'll stand by you through our rocking years, yes I'll be here And I'll stand by you, through our rocking years Through our rocking yearsEmbed"
Country,Dolly Parton,The Little Drummer Boy,Come they told me our pa ra pa pum pum A newborn King to see pa ra pa pum pum Our finest gifts we bring pa ra pa pum pum To lay before the King pa ra pa pum pum Ra pa pum pum ra pa pum pum ra pa pum pum So to honor him pa ra pa pum pum when we come Little baby pa ra pa pum pum I am a poor boy too pa ra pa pum pum I have no gift to bring pa ra pa pum pum That's fit to give a King pa ra pa pum pum Ra pa pum pum ra pa pam pam ra pa pum pum Oh shall I play for you pa ra pa pum pum on my drum (Mary nodded yes pa ra pa pum pum The ox and lamb kept time pa ra pa pum pum I played my drum for him pa ra pa pum pum I played my best for him pa ra pa pum pum Ra pa pum pum ra pa pum pum ra pa pum pum) Then he smiled at me pa ra pa pum pum me and my drum Me and my drum me and my drum I played for him on my drum on my drumYou might also likeEmbed
Country,Dolly Parton,The Bridge,"The bridge, so high The bridge, so tall Here is where it started On the bridge The moon is big and yellow And the stars are all a' glow From the bridge, I see reflections In the waters far below You kissed me for the first time here An' held me awfully tight And the bridge became our favorite place We came here often in the night And one night while standing on the bridge Desire swept through us both Passion took us by the hand And showed us where to go From the bridge we saw a meadow So we ran together there Where we found love together Our emotions filled the air You might also like The bridge, so wide The bridge, so long Where once we stood together Tonight I stand alone Tonight, while standing on the bridge My heart is beating wild To think that you could leave me here With our unborn child My feet are moving slowly Closer to the edge Here is where it started And here is where I'll end it"
